,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
10,22406,2013-14,Russ Smith,PG,,Scorer,73,160.0,Louisville,ACC,31.0,6.0,4.8,4.0,"Apr 19, 1991",23.2,282.0,37,36,1084.0,26.2,0.576,0.541,0.376,0.451,662.0,2.9,9.6,6.2,31.6,4.0,0.4,0.7272727272727273,15.2,0.111,30.7,50.346,3.9,2.9,6.7,0.249,7.2,4.3,11.5,1.64,116.9,89.8,0.378,0.87,8.3,17.7,0.468,5.7,11.1,0.517,2.6,6.7,0.387,0.266,0.38142070773263437,5.6,8.0,0.705,4.5,6.3,2.7,0.1,3.9,3.4,24.8,12.0,25.7,8.3,16.0,3.7,9.7,8.2,11.6,6.5,9.2,4.0,0.2,5.6,4.9,36.0,25.7,7.0,3.88,1.09124224,0.006457564575645757,7.228073599999999,37.6,63.4,25.2,24.5,35.1,10.0,37.8,80.9,42.5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859375,0.328125,0.4609375,0.43373493975903615,0.4440993788819876,0.46484375,0.7832167832167832,0.7832167832167832,56.99999999999999,9.85,63.259,1.4373057573674257,0.5534819582405615,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Smith_Russ_mem1516.jpg
11,85677,2018-19,Ty Jerome,PG,,Floor General,77,194.4,Virginia,ACC,34.0,3.0,10.15,3.0,"Jul 8, 1997",21.98,44.0,37,37,1256.0,22.9,0.555,0.532,0.484,0.222,547.0,1.8,13.1,7.8,32.6,3.0,0.1,0.1935483870967742,11.9,0.079,23.4,40.614,4.3,2.9,7.2,0.228,6.8,4.6,11.5,3.31,120.4,92.2,0.399,6.72,5.7,13.0,0.435,3.2,6.7,0.469,2.5,6.3,0.399,0.296,0.4374088335220838,2.1,2.9,0.736,5.0,6.4,1.8,0.0,1.9,2.0,16.0,9.3,21.4,5.2,11.0,4.1,10.4,3.5,4.8,8.2,10.6,3.0,0.1,3.2,3.4,26.3,21.4,0.0,0.0,0.0,0.0,3.7737616000000003,18.8,62.3,6.2,32.8,38.1,9.8,48.4,68.4,37.485600000000005,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,4,23:45,11.5,4.5,8.2,.545,1.0,2.5,.400,1.5,1.8,.857,2.8,3.5,1.5,0.0,0.5,1.8,4th,0.29296875,0.671875,0.4375,0.9096385542168675,0.8043478260869565,0.125,0.5524475524475524,0.972027972027972,59.599999999999994,8.324,63.801,3.627761793755748,0.7203974465054931,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jerome_Ty_okc21.jpg
12,56870,2016-17,Frank Mason,PG,,Shooter,72,188.8,Kansas,Big 12,31.0,5.0,12.23,4.0,"Apr 3, 1994",23.24,118.0,36,36,1301.0,25.5,0.622,0.573,0.354,0.484,745.0,2.0,10.5,6.4,26.1,2.0,0.2,0.36363636363636365,12.4,0.089,25.6,41.574,5.8,1.7,7.5,0.23,8.6,2.7,11.3,2.17,128.6,103.5,0.4,2.92,7.4,15.1,0.49,4.9,9.8,0.5,2.5,5.3,0.471,0.319,0.4042036363636364,5.8,7.3,0.794,4.6,5.7,1.4,0.1,2.6,2.2,23.2,10.4,21.2,6.9,13.7,3.5,7.5,8.1,10.3,6.5,8.1,2.0,0.1,3.7,3.1,32.4,21.2,1.0,0.54,0.15874056,0.0007686395080707148,6.2320367999999995,37.4,56.0,21.4,27.2,41.8,10.7,35.4,56.1,30.7734,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,17,26:25,12.1,4.4,9.0,.490,0.9,2.9,.300,2.4,3.6,.656,4.4,3.4,1.8,0.1,1.8,2.0,-,0.546875,0.90625,0.60546875,0.6626506024096386,0.515527950310559,0.34765625,0.11888111888111888,0.993006993006993,58.699999999999996,8.485,56.483,1.1205658921885953,0.5434363840776185,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mason_Frank_mil19.jpg
13,104371,2019-20,Devon Dotson,PG,,Athletic,74,185.2,Kansas,Big 12,27.0,3.0,11.63,2.0,"Aug 2, 1999",20.91,21.0,30,30,1047.0,24.9,0.578,0.517,0.316,0.44,534.0,2.0,10.7,6.6,22.5,3.5,0.3,0.5526315789473684,13.4,0.104,26.4,39.312,3.8,2.4,6.2,0.238,6.5,4.8,11.3,1.64,118.0,90.5,0.366,0.68,7.0,14.9,0.468,5.5,10.2,0.541,1.5,4.7,0.309,0.203,0.3124608,5.4,6.5,0.83,4.7,4.6,2.4,0.1,2.8,2.1,20.8,10.2,21.9,8.1,15.0,2.1,6.9,8.0,9.6,6.9,6.7,3.5,0.2,4.1,3.0,30.6,21.9,0.0,0.0,0.0,0.0,9.0397944,50.4,64.8,18.1,18.0,24.3,5.9,31.6,57.9,28.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9921875,0.0703125,0.5078125,0.2710843373493976,0.5962732919254659,0.3125,0.7062937062937062,0.986013986013986,55.50000000000001,5.683,68.472,1.9232352628685523,0.5929989641976711,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Dotson_Devon_chi21.jpg
15,88934,2017-18,Trae Young,PG,,Primary,74,177.8,Oklahoma,Big 12,18.0,14.0,10.56,1.0,"Sep 19, 1998",19.78,23.0,32,32,1133.0,28.3,0.585,0.518,0.531,0.443,935.0,1.3,10.0,5.8,48.6,2.5,0.7,1.09375,18.2,0.124,37.1,62.26,4.6,1.1,5.7,0.201,9.7,1.3,11.1,1.67,114.7,108.1,0.566,1.53,9.2,21.8,0.422,5.0,10.2,0.493,4.2,11.6,0.36,0.276,0.4290909090909091,8.3,9.7,0.861,4.4,9.8,1.9,0.3,5.9,2.0,30.9,12.0,28.5,6.6,13.4,5.4,15.1,10.9,12.6,5.8,12.9,2.5,0.4,7.7,2.6,40.4,28.5,0.0,0.0,0.0,0.0,8.2850355,32.7,53.5,11.1,14.2,39.8,2.9,53.1,27.1,18.431600000000003,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U18 Americas Championship,5,18:57,6.0,1.4,6.8,.206,1.0,4.2,.238,2.2,2.2,1.000,3.6,3.2,0.8,0.0,0.6,1.4,Gold,0.28125,0.828125,1.0,0.6024096385542169,0.3385093167701863,0.671875,0.2727272727272727,0.916083916083916,61.4,15.162,59.003,5.866743295341979,0.793374493248883,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Young_Trae_atl22.jpg
14,59506,2019-20,Payton Pritchard,PG,,Shooter,74,195.0,Oregon,Pac-12,24.0,7.0,9.09,4.0,"Jan 28, 1998",22.42,54.0,31,31,1135.0,27.1,0.601,0.563,0.459,0.303,640.0,2.3,11.5,7.1,31.5,2.5,0.1,0.1923076923076923,13.9,0.097,28.2,46.271,5.3,1.4,6.7,0.235,9.2,1.9,11.1,2.02,122.9,101.5,0.453,2.75,7.6,16.3,0.468,4.5,8.8,0.512,3.1,7.5,0.415,0.303,0.43589244851258585,4.1,4.9,0.821,4.7,6.1,1.7,0.0,3.0,2.2,22.4,11.5,24.6,6.8,13.3,4.7,11.3,6.1,7.5,7.1,9.2,2.5,0.1,4.5,3.3,33.9,24.6,0.0,0.0,0.0,0.0,7.084062000000001,33.1,60.1,13.0,21.0,37.1,13.9,45.9,67.0,37.975,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U19 World Cup,7,17:56,9.0,3.1,6.4,.489,1.4,3.3,.435,1.3,1.7,.750,2.9,3.1,1.6,0.1,1.6,1.6,Bronze,0.5859375,0.7265625,0.640625,0.6686746987951807,0.6956521739130435,0.109375,0.24125874125874125,0.9230769230769231,57.4,9.75,63.253,2.374494403290213,0.656417256774404,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Pritchard_Payton_bos22.jpg
16,81690,2019-20,Markus Howard,PG,,Scorer,71,170.8,Marquette,Big East,17.0,12.0,9.3,4.0,"Mar 3, 1999",21.33,68.0,29,29,963.0,29.2,0.593,0.53,0.524,0.444,730.0,1.9,9.1,5.7,26.2,1.6,0.1,0.18823529411764706,12.6,0.102,39.3,55.683,4.8,1.0,5.8,0.24,10.5,0.6,11.0,0.97,116.7,103.6,0.452,-3.51,9.8,23.3,0.422,4.8,11.1,0.434,5.0,12.2,0.412,0.314,0.4612991452991453,8.8,10.3,0.847,4.2,3.9,1.1,0.0,4.1,2.9,33.5,13.8,32.7,6.8,15.5,7.0,17.1,12.3,14.5,5.9,5.5,1.6,0.1,5.7,4.1,46.9,32.7,0.0,0.0,0.0,0.0,6.2007375,20.5,46.1,7.5,27.1,41.4,12.7,52.4,52.1,32.2796,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U17 World Cup,12,19:48,13.2,4.9,10.6,.465,2.8,5.7,.485,0.6,0.7,.875,2.6,2.3,1.5,0.1,1.9,1.3,Gold,0.03125,0.9609375,0.890625,0.03313253012048193,0.30434782608695654,0.3671875,0.09090909090909091,0.9440559440559441,45.300000000000004,9.48,50.555,1.1317948129027036,0.4730614690274568,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Howard_Markus_den21.jpg
17,24633,2016-17,Nigel Williams-Goss,PG,,Floor General,75,190.2,Gonzaga,WCC,36.0,2.0,4.13,3.0,"Sep 16, 1994",22.79,34.0,38,38,1248.0,25.2,0.594,0.533,0.258,0.4,660.0,2.2,15.7,9.8,25.6,2.9,0.2,0.37419354838709673,13.1,0.096,24.6,38.501,4.5,3.6,8.1,0.261,5.7,5.1,10.8,2.21,122.2,86.4,0.357,2.96,7.1,14.5,0.486,5.7,10.8,0.527,1.4,3.8,0.368,0.23,0.30333546325878596,5.0,5.8,0.867,7.3,5.7,2.1,0.1,2.6,1.9,20.5,9.9,20.5,8.0,15.2,1.9,5.3,7.1,8.2,10.3,8.1,2.9,0.1,3.7,2.7,28.9,20.5,5.0,3.32,0.87560352,0.004006410256410256,5.406587999999999,33.3,63.6,20.8,40.8,43.8,17.3,25.8,81.4,34.986000000000004,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,9,22:46,7.9,3.0,6.1,.491,0.9,2.1,.421,1.0,1.1,.900,2.8,2.7,0.8,0.0,0.7,2.1,Gold,0.796875,0.7578125,0.1015625,0.6746987951807228,0.9658385093167702,0.3828125,0.6853146853146853,0.7622377622377622,64.1,6.458,62.191,1.5209605785559563,0.6065205011360102,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williamsgoss_Nigel_uta20.jpg
18,56883,2016-17,Monte Morris,PG,,Floor General,74,175.2,Iowa State,Big 12,24.0,11.0,11.94,4.0,"Jun 27, 1995",22.01,83.0,35,35,1237.0,24.7,0.555,0.523,0.308,0.239,645.0,3.7,11.3,7.6,32.0,2.4,0.8,1.2,7.5,0.05,22.8,37.733,4.8,1.7,6.5,0.21,7.5,3.0,10.5,5.17,126.1,103.0,0.42,8.22,7.0,15.0,0.465,5.2,10.4,0.503,1.7,4.6,0.378,0.247,0.3394285714285714,2.9,3.6,0.802,5.5,7.0,1.7,0.3,1.4,1.6,18.6,9.9,21.3,7.4,14.8,2.5,6.6,4.1,5.1,7.7,9.9,2.4,0.5,1.9,2.3,26.3,21.3,2.0,1.59,0.31153347000000003,0.0016168148746968471,4.1733729,27.1,65.9,27.7,42.2,40.3,15.2,30.8,53.7,30.4607,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,4,18:15,6.8,3.0,6.2,.480,0.5,1.0,.500,0.2,0.5,.500,2.8,4.0,1.5,0.5,1.5,0.8,-,0.62890625,0.640625,0.4453125,0.9457831325301205,0.7670807453416149,0.140625,0.5244755244755245,0.9545454545454546,63.1,6.803,60.56,1.9265566898421613,0.6308250547051704,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Morris_Monte_was22.jpg
19,28285,2012-13,Pierre Jackson,PG,,Floor General,70,176.0,Baylor,Big 12,22.0,14.0,7.12,4.0,"Aug 29, 1991",21.84,400.0,36,35,1252.0,26.0,0.574,0.514,0.484,0.474,749.0,2.2,10.3,6.2,40.7,2.5,0.0,0.0,16.4,0.111,29.5,51.255,5.3,1.6,7.0,0.222,8.5,2.0,10.5,2.09,117.5,100.1,0.49,3.73,6.9,16.2,0.427,4.1,8.3,0.49,2.8,7.8,0.359,0.266,0.41223250296559905,6.1,7.7,0.8,4.3,8.1,1.7,0.0,3.9,2.6,22.7,10.1,23.6,6.0,12.2,4.1,11.4,9.0,11.2,6.3,11.9,2.5,0.0,5.7,3.7,33.2,23.6,4.0,3.07,0.5846415899999999,0.003194888178913738,4.4943132,25.7,62.3,25.9,25.9,35.9,14.9,48.4,50.0,34.7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4453125,0.4453125,0.8515625,0.8132530120481928,0.4440993788819876,0.2578125,0.20279720279720279,0.8111888111888111,53.400000000000006,11.332,58.486,0.5845577883801614,0.13903073991942297,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jackson_Pierre_phi1516.jpg
20,80278,2017-18,Keenan Evans,PG,,Scorer,75,183.2,Texas Tech,Big 12,27.0,9.0,9.6,4.0,"Aug 23, 1996",21.85,292.0,36,35,1063.0,25.1,0.601,0.529,0.364,0.585,595.0,1.3,10.5,6.0,23.5,2.3,1.2,1.577142857142857,11.7,0.091,28.4,41.555,4.2,2.1,6.2,0.234,6.7,3.7,10.4,1.66,122.5,97.3,0.33,0.7,7.3,15.5,0.471,5.5,9.9,0.557,1.8,5.6,0.32,0.218,0.34058479532163743,7.4,9.1,0.817,4.1,4.4,1.5,0.4,2.6,2.4,23.8,10.7,22.6,8.0,14.4,2.6,8.2,10.8,13.2,6.0,6.4,2.3,0.6,3.8,3.6,34.8,22.6,12.0,8.28,2.2442112000000005,0.011288805268109126,6.125504000000001,35.2,69.0,23.0,28.4,39.3,10.9,36.4,54.2,30.9204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9296875,0.4375,0.40625,0.26506024096385544,0.3944099378881988,0.88671875,0.8741258741258742,0.9370629370629371,64.1,6.36,67.146,2.0989903208027147,0.597787919008139,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Evans_Keenan_tt.jpg
21,37900,2016-17,Derrick Walton,PG,,Shooter,72,188.6,Michigan,Big Ten,26.0,12.0,10.17,4.0,"Apr 3, 1995",22.24,46.0,38,37,1323.0,24.3,0.623,0.561,0.592,0.434,629.0,1.7,16.2,9.1,27.3,2.0,0.1,0.19047619047619047,12.3,0.082,23.0,37.841,5.5,1.7,7.1,0.216,8.1,2.2,10.4,2.86,128.8,104.2,0.359,4.97,5.2,11.9,0.436,2.2,4.8,0.456,3.0,7.0,0.422,0.336,0.492749506903353,4.5,5.1,0.876,5.5,5.7,1.3,0.0,2.0,2.0,17.8,8.1,18.6,3.5,7.6,4.6,11.0,7.1,8.1,8.6,9.0,2.0,0.0,3.1,3.1,27.9,18.6,0.0,0.0,0.0,0.0,2.2358130000000007,14.5,61.4,17.1,26.3,36.9,10.5,59.2,65.3,43.8986,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,adidas Nations,6,23:26,7.7,2.3,7.5,.311,0.5,2.2,.231,2.5,2.8,.882,1.8,3.3,1.5,0.0,0.8,1.3,5th,0.2265625,0.84765625,0.296875,0.7801204819277109,0.9130434782608695,0.20703125,0.07342657342657342,0.9300699300699301,53.400000000000006,8.149,57.482,1.2685663642764198,0.549411318396526,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Walton_Derrick_phi20.jpg
22,52567,2015-16,Tyler Ulis,PG,,Floor General,70,149.2,Kentucky,SEC,26.0,9.0,8.84,2.0,"Jan 5, 1996",20.48,19.0,35,35,1288.0,24.0,0.567,0.497,0.362,0.441,666.0,1.7,7.1,4.6,34.3,2.3,0.3,0.5307692307692308,11.4,0.075,23.3,41.346,5.4,1.7,7.1,0.221,7.9,2.4,10.3,3.57,128.8,103.6,0.435,7.54,6.0,13.7,0.434,4.3,8.8,0.486,1.7,5.0,0.344,0.234,0.35277053824362603,5.2,6.1,0.856,3.3,7.6,1.6,0.1,2.1,2.0,18.8,8.8,20.2,6.3,12.9,2.5,7.3,7.6,8.9,4.8,11.2,2.3,0.2,3.1,2.9,27.7,20.2,0.0,0.0,0.0,0.0,3.6381007999999997,18.8,57.8,4.2,45.0,44.7,5.6,36.2,56.4,23.726399999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.7890625,0.796875,0.9819277108433735,0.11180124223602485,0.5234375,0.1958041958041958,0.8741258741258742,55.800000000000004,8.014,60.002,0.538865020640574,0.3683016044745251,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ulis_Tyler_sac19.jpg
24,44094,2015-16,Fred Van Vleet,PG,,Floor General,72,195.0,Wichita State,MVC,25.0,6.0,4.24,4.0,"Feb 25, 1994",22.35,400.0,31,31,900.0,22.3,0.523,0.461,0.37,0.393,415.0,1.3,11.9,6.4,39.6,3.7,0.4,0.7219512195121951,13.0,0.085,23.8,42.289,2.5,2.4,4.9,0.219,5.1,5.1,10.2,3.19,115.2,88.7,0.375,7.1,5.3,13.6,0.39,3.4,8.5,0.396,1.9,5.0,0.381,0.261,0.37541944074567246,4.4,5.3,0.817,4.4,7.6,2.4,0.1,2.4,2.4,16.8,8.0,20.5,5.1,12.9,2.9,7.6,6.6,8.1,6.7,11.6,3.7,0.2,3.6,3.6,25.5,20.5,0.0,0.0,0.0,0.0,7.9048,40.0,45.1,3.6,23.0,30.0,4.8,37.0,62.8,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32421875,0.3046875,0.60546875,0.963855421686747,0.515527950310559,0.50390625,0.7972027972027972,0.6888111888111889,58.8,8.287,52.23,1.0725248305241573,0.15756070104759018,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Vanvleet_Fred_tor22.jpg
23,118870,2020-21,McKinley Wright,PG,,Floor General,72,192.2,Colorado,Pac-12,23.0,9.0,9.57,4.0,"Oct 25, 1998",22.68,229.0,32,32,1042.0,24.7,0.568,0.518,0.251,0.329,534.0,3.2,12.8,8.2,36.7,2.0,1.0,1.3333333333333333,13.7,0.094,25.1,41.308,4.2,1.8,5.9,0.227,6.9,3.3,10.2,2.68,120.7,97.9,0.435,5.38,6.8,14.2,0.48,5.8,10.7,0.54,1.1,3.6,0.301,0.187,0.27373550724637685,4.0,4.7,0.844,5.3,7.0,1.3,0.3,2.6,1.9,18.7,10.3,21.4,8.7,16.0,1.6,5.4,5.9,7.0,8.0,10.5,2.0,0.5,3.9,2.9,28.1,21.4,1.0,0.95,0.2404545,0.0009596928982725527,5.416554,28.6,57.5,11.5,46.6,51.4,5.6,24.8,42.9,16.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,0.6484375,0.8671875,0.891566265060241,0.8291925465838509,0.640625,0.8111888111888111,0.8881118881118881,73.4,7.067,59.377,0.9909956586922866,0.5377329629827249,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Wright_Mckinley_dal22.jpg
25,15435,2010-11,Norris Cole,PG,,Scorer,73,174.4,Cleveland State,Horizon,27.0,9.0,1.74,4.0,"Oct 13, 1988",22.71,400.0,36,36,1285.0,30.0,0.558,0.483,0.26,0.465,788.0,2.5,16.5,9.5,37.0,3.7,0.3,0.5549999999999999,12.2,0.091,32.1,49.547,5.6,2.7,8.3,0.258,6.7,3.5,10.2,1.97,117.7,92.8,0.515,2.45,7.8,17.8,0.439,6.2,13.2,0.473,1.6,4.6,0.342,0.215,0.29541528239202663,7.1,8.3,0.853,6.5,5.9,2.5,0.1,3.0,2.7,24.3,11.8,26.8,9.4,19.8,2.4,7.0,10.6,12.5,9.8,8.9,3.7,0.1,4.5,4.1,36.5,26.8,6.0,,,0.004669260700389105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5843373493975904,0.9472049689440993,,0.6573426573426573,0.7272727272727273,,8.493,,1.259438172107638,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cole_Norris_nop1516.jpg
26,52545,2017-18,Jalen Brunson,PG,,Scorer,74,198.4,Villanova,Big East,36.0,4.0,10.24,3.0,"Aug 31, 1996",21.83,22.0,40,40,1272.0,26.1,0.635,0.604,0.407,0.313,745.0,1.2,9.7,5.6,26.6,1.7,0.1,0.18888888888888888,10.7,0.077,26.4,41.72,6.0,1.7,7.7,0.241,8.0,2.2,10.2,2.59,130.7,104.1,0.372,4.05,8.5,16.3,0.521,5.8,9.7,0.599,2.7,6.6,0.408,0.287,0.40749938650306744,4.1,5.1,0.802,3.8,5.8,1.2,0.0,2.2,2.5,23.8,12.1,23.2,8.2,13.8,3.9,9.5,5.8,7.3,5.5,8.2,1.7,0.0,3.2,3.5,33.9,23.2,6.0,4.35,0.9071664000000002,0.0047169811320754715,4.8382208,26.6,70.3,21.6,32.6,51.5,3.4,40.7,65.1,33.3497,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,U19 World Cup,12,24:28,13.2,4.3,8.2,.531,1.4,3.3,.425,3.1,3.9,.787,2.7,5.6,1.7,0.0,1.5,1.5,Gold,0.71875,0.953125,0.578125,0.7409638554216867,0.2732919254658385,0.15234375,0.06293706293706294,0.9545454545454546,55.400000000000006,8.333,67.043,2.3379509978743873,0.6488398217372887,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Brunson_Jalen_nyk22.jpg
27,28240,2015-16,Kris Dunn,PG,,Athletic,76,220.0,Providence,Big East,22.0,11.0,8.46,3.0,"Mar 18, 1994",22.29,16.0,33,32,1088.0,23.3,0.541,0.499,0.275,0.462,575.0,3.5,14.8,9.0,41.8,4.3,1.9,2.635483870967742,18.8,0.131,28.1,46.451,2.2,2.3,4.5,0.166,4.7,5.4,10.1,1.78,106.1,95.0,0.472,1.96,6.8,15.1,0.448,5.2,11.0,0.477,1.5,4.2,0.372,0.236,0.3162287480680062,4.9,7.0,0.695,6.5,7.6,3.0,0.7,4.3,3.4,19.9,9.7,21.6,7.5,15.7,2.2,6.0,7.0,10.0,9.3,10.8,4.3,1.1,6.1,4.9,28.5,21.6,27.0,16.56,4.187841840000001,0.024816176470588234,5.462402400000001,39.7,62.6,36.3,32.8,29.6,20.0,27.5,52.4,35.3811,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,adidas Nations,6,00:00,7.2,0.7,1.7,.400,0.0,0.3,.000,0.0,0.0,.000,3.8,4.0,0.0,0.0,0.0,0.0,Gold,0.8828125,0.125,0.77734375,0.6265060240963856,0.9006211180124224,0.859375,0.958041958041958,0.6888111888111889,72.7,8.743,57.72,3.0084808027522296,0.7312425836241127,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Dunn_Kris_mem21.jpg
28,121815,2018-19,Ja Morant,PG,,Primary,75,175.0,Murray State,OVC,28.0,5.0,-3.11,2.0,"Aug 10, 1999",19.89,328.0,33,33,1207.0,31.6,0.612,0.553,0.296,0.512,913.0,3.9,12.7,8.6,51.8,2.7,2.3,2.484,20.5,0.13,33.3,59.922,5.8,2.4,8.2,0.273,8.3,1.7,10.0,1.95,119.3,95.8,0.603,4.08,8.8,17.6,0.499,6.9,12.4,0.556,1.9,5.2,0.363,0.235,0.32609408194233686,7.3,9.0,0.813,6.2,11.0,1.9,0.9,5.6,1.6,26.8,12.2,24.5,9.6,17.3,2.6,7.2,10.2,12.5,8.7,15.3,2.7,1.2,7.8,2.2,37.3,24.5,28.0,9.93,3.83334741,0.0231980115990058,9.457906500000002,53.1,61.0,27.3,17.3,39.1,8.3,29.6,36.8,26.825000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9140625,0.53125,0.97265625,0.8192771084337349,0.860248447204969,0.90625,0.9370629370629371,0.6783216783216783,82.69999999999999,14.891,63.859,4.4733193619144975,0.6344148370173804,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Morant_Ja_mem22.jpg
29,2154,2010-11,Nolan Smith,PG,,Scorer,75,187.6,Duke,ACC,32.0,5.0,8.32,4.0,"Jul 25, 1988",22.93,22.0,37,37,1259.0,25.7,0.564,0.508,0.287,0.405,779.0,4.1,10.1,7.2,30.3,2.0,0.2,0.36363636363636365,14.8,0.111,30.7,47.912,5.1,2.3,7.4,0.234,7.5,2.3,9.9,1.6,116.8,96.0,0.432,0.6,8.3,18.0,0.458,6.4,12.9,0.501,1.8,5.2,0.35,0.225,0.3153846153846154,5.9,7.3,0.813,5.3,6.0,1.4,0.1,3.7,2.3,24.3,11.8,25.7,9.2,18.3,2.6,7.4,8.5,10.4,7.5,8.6,2.0,0.1,5.3,3.3,34.6,25.7,19.0,,,0.015091342335186657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,U18 Americas Championship,4,23:30,9.0,2.5,6.8,.370,0.2,1.2,.200,3.8,5.0,.750,4.0,3.5,1.8,0.0,3.0,2.2,Gold,,,,0.3614457831325301,0.7049689440993789,,0.46853146853146854,0.8531468531468531,,8.233,,2.1162574835738215,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Smith_Nolan_POR.jpg
